,Price,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,EMA_9,EMA_21,EMA_50,RSI_14,MACD,MACD_signal,MACD_hist,ATR_14,BB_upper,BB_middle,BB_lower,BB_width,OBV,Vol_Avg20,VWAP,Pivot,R1,S1,Price_Change_Pct,Liquidity_Raw,Liquidity_20MA
103,2025-11-03 16:35:00+00:00,267.3800048828125,267.44000244140625,266.840087890625,267.17999267578125,210720,267.2386474609375,267.5015869140625,269.5223626708984,267.24118447887474,267.7295809090615,268.8793548588138,42.43236621630862,-0.6335522186667504,-0.7238544303611556,0.09030221169440522,0.6172057611915526,268.47185500390736,267.5015869140625,266.53131882421764,0.7257596470387638,-3899855.0,324598.2,270.48818121542735,267.22003173828125,267.5999755859375,267.00006103515625,0.07859843714643766,126413.994140625,222552.42882537883
104,2025-11-03 16:40:00+00:00,267.5899963378906,267.6199951171875,267.07000732421875,267.3800048828125,273331,267.2086456298828,267.5443374633789,269.4383624267578,267.3109468506779,267.71689140259144,268.8287917795619,45.15812608601214,-0.5663467212379487,-0.6923528885365142,0.1260061672985655,0.6124044777470666,268.4488469340349,267.5443374633789,266.63982799272287,0.6760413192082737,-3626524.0,308822.5,270.4740598360545,267.4266662597656,267.7833251953125,267.23333740234375,0.07853670852095984,150328.7134399414,202843.2292053227
105,2025-11-03 16:45:00+00:00,267.8349914550781,267.8900146484375,267.57000732421875,267.5899963378906,214873,267.2371551513672,267.5755874633789,269.36506225585936,267.41575577155794,267.72762777099933,268.78981921781747,48.23751687009323,-0.4876949777646473,-0.6514213063821408,0.16372632861749348,0.5915189667807583,268.47490366493685,267.5755874633789,266.67627126182094,0.6715449663034688,-3411651.0,294045.85,270.46398972426203,267.76500447591144,267.96000162760413,267.6399943033854,0.09155615700899844,68760.93377685547,180505.52367248578
106,2025-11-03 16:50:00+00:00,267.8299865722656,268.0,267.70001220703125,267.79058837890625,161052,267.3031524658203,267.5788314819336,269.2930621337891,267.49860193169945,267.736933116569,268.7521787219135,48.17800241297475,-0.4209147138117828,-0.6053199878680692,0.18440527405628637,0.570695311508472,268.48132128613344,267.5788314819336,266.6763416777338,0.6739273788943886,-3572703.0,271303.9,270.4564779262925,267.8433329264323,267.98665364583337,267.6866658528646,-0.0018686441175308488,48313.634033203125,150664.36534118696
107,2025-11-03 16:55:00+00:00,267.8399963378906,267.9800109863281,267.57000732421875,267.82000732421875,356182,267.37111206054686,267.55433197021483,269.2200622558594,267.5668808129377,267.7463025003255,268.7164068637165,48.31534771565791,-0.36299874549331435,-0.5568557393931182,0.19385699389980382,0.5592173365513936,268.3986551102869,267.55433197021483,266.7100088301428,0.6304683031782173,-3216521.0,269643.45,270.4400788050303,267.7966715494792,268.0233357747396,267.61333211263025,0.003737358072974928,146035.9243774414,138888.16531524702
108,2025-11-03 17:00:00+00:00,267.45001220703125,267.8500061035156,267.360107421875,267.8500061035156,198870,267.3918121337891,267.5110824584961,269.1360626220703,267.5435070917564,267.71936701911693,268.6667443281602,43.480308632448725,-0.34459609419559456,-0.5144038103536135,0.16980771615801893,0.5542660040577673,268.2804016986246,267.5110824584961,266.7417632183676,0.5752994615928131,-3415391.0,256949.7,270.42965169584875,267.5533752441406,267.74664306640625,267.2567443847656,-0.1456033961288572,97426.1508178711,133316.82542571938
109,2025-11-03 17:05:00+00:00,267.8099975585937,267.875,267.4541931152344,267.4599914550781,251250,267.4438110351563,267.5200820922852,269.0560626220703,267.59680518512386,267.72760615906935,268.6331464156282,48.59417944439883,-0.29753426135397376,-0.47102990055368554,0.17349563919971178,0.5450318461228375,268.298907912596,267.5200820922852,266.74125627197435,0.5816256505811965,-3164141.0,251325.3,270.4181607805664,267.7130635579427,267.971934000651,267.5511271158854,0.13459911577187178,105727.72979736328,123871.86731719886
110,2025-11-03 17:10:00+00:00,267.8882141113281,267.9200134277344,267.67999267578125,267.8099975585937,173837,267.54332275390624,267.50599212646483,268.97422668457034,267.6550869703647,267.742206882002,268.603933384087,49.659946206562935,-0.25103225407923446,-0.42703037125879534,0.17599811717956088,0.5232453393964295,268.2465308752333,267.50599212646483,266.76545337769636,0.5528714663503048,-2990304.0,242500.95,270.410505834613,267.82940673828125,267.97882080078125,267.7388000488281,0.02920598687408127,41724.48745727539,113774.04790954506
111,2025-11-03 17:15:00+00:00,268.06500244140625,268.1239929199219,267.6705017089844,267.8800048828125,347557,267.6858215332031,267.5047378540039,268.8968487548828,267.737070064573,267.77155193285694,268.5827988373152,52.078309867055935,-0.19763551829845483,-0.38115140066672726,0.18351588236827243,0.5182629016493631,268.24138992906575,267.5047378540039,266.76808577894207,0.5496070492998117,-2642747.0,249150.7,270.3964021908706,267.9531656901042,268.235829671224,267.7823384602865,0.06599332138017555,157614.0447998047,118167.98669128334
112,2025-11-03 17:20:00+00:00,268.0599975585937,268.1499938964844,267.9700012207031,268.0799865722656,188459,267.7748199462891,267.5232330322266,268.82093688964846,267.80165556337715,267.7977742624694,268.5622968263849,52.00214508660249,-0.15394746218981936,-0.3357106129713457,0.18176315078152633,0.4941007426587835,268.29529474048354,267.5232330322266,266.75117132396963,0.5760364957760589,-2831206.0,244709.45,270.38880906769964,268.05999755859375,268.1499938964844,267.9700012207031,-0.0018670407427201496,33921.239685058594,111964.31484374916
113,2025-11-03 17:25:00+00:00,267.5350036621094,268.1199951171875,267.44189453125,268.04998779296875,187886,267.7903198242187,267.5144836425781,268.73788879394533,267.7483251831236,267.773886026073,268.52201081994275,44.62890217962222,-0.15984439615823476,-0.3005373696087235,0.14069297345048876,0.5072435886072633,268.28183300365953,267.5144836425781,266.7471342814967,0.5736440843834847,-3019092.0,240133.8,270.3795924955902,267.69896443684894,267.9560343424479,267.2779337565104,-0.19584939986040384,127405.60668945312,110163.57278747475
114,2025-11-03 17:30:00+00:00,267.3301086425781,267.6099853515625,267.2900085449219,267.5199890136719,139040,267.7643310546875,267.48648834228516,268.6590911865234,267.6646818750145,267.73354262757346,268.4752695580853,42.11888889585593,-0.17898781440197808,-0.2762274585673744,0.09723964416539632,0.49386738989536055,268.2376768775068,267.48648834228516,266.73529980706354,0.5619932143340867,-3158132.0,237861.95,270.37232173175914,267.4100341796875,267.5300598144531,267.2100830078125,-0.07658624730467745,44489.5751953125,108790.89642181313
115,2025-11-03 17:35:00+00:00,267.3999938964844,267.6199951171875,267.2799987792969,267.3301086425781,219618,267.7208312988281,267.47899322509767,268.5736907958984,267.6117442793085,267.70322001565626,268.4331018850813,43.29042330932262,-0.18637157978668029,-0.2582562828112356,0.0718847030245553,0.48287660046645087,268.23049282843465,267.47899322509767,266.7274936217607,0.5620789981228653,-2938514.0,239081.6,270.3611699029267,267.43332926432294,267.586659749349,267.24666341145837,0.02614193150973776,74669.31573486328,106473.32854003823
116,2025-11-03 17:40:00+00:00,267.489013671875,267.57000732421875,267.3299865722656,267.4005126953125,141535,267.6867340087891,267.4949432373047,268.49269104003906,267.5871981578218,267.6837467116761,268.39607881789675,44.82244966562025,-0.18293139588558915,-0.24319130542610629,0.06025990954051713,0.46552975414407044,268.23295436261947,267.4949432373047,266.75693211198995,0.5518066818400729,-2796979.0,232997.05,270.3542419563029,267.46300252278644,267.59601847330725,267.35599772135413,0.03329086665015968,33971.33712768555,101212.08685150063
117,2025-11-03 17:45:00+00:00,267.7799987792969,267.8699951171875,267.5000915527344,267.5199890136719,157190,267.6807342529297,267.52592315673826,268.41969116210936,267.6257582821168,267.69249689964164,268.371918816383,49.614127050967774,-0.1549389196344464,-0.2255408282677743,0.07060190863332791,0.45949058922752967,268.2571474374167,267.52592315673826,266.79469887605984,0.5461380864977076,-2639789.0,229317.0,270.3473642246079,267.71669514973956,267.93329874674475,267.56339518229163,0.10878394720870155,58145.14129638672,101119.30038452064
118,2025-11-03 17:50:00+00:00,267.489990234375,267.7850036621094,267.4599914550781,267.7850036621094,103094,267.6847320556641,267.53827209472655,268.3314910888672,267.59860467256846,267.6740872027992,268.33733338179445,45.384006871024646,-0.1543763914584133,-0.2113079409059021,0.056931549447488794,0.449884990499224,268.2582230615514,267.53827209472655,266.8183211279017,0.5383012397540798,-2742883.0,216930.8,270.3423660562325,267.5783284505208,267.6966654459635,267.37165323893225,-0.10830104796620832,33506.80847167969,94550.39639587319
119,2025-11-03 17:55:00+00:00,267.4230041503906,267.5299987792969,267.3299865722656,267.4700012207031,112435,267.6460327148437,267.544921875,268.247451171875,267.5634845681329,267.6512614707621,268.3014773335041,44.441478718082976,-0.15752000837386504,-0.2005503543994947,0.04303034602562966,0.43203693453722586,268.2580017428994,267.544921875,266.8318420071006,0.5332973280775765,-2855318.0,209734.05,270.33680737016067,267.4276631673177,267.52533976236975,267.3253275553385,-0.0250424638042257,22488.372497558594,90803.72243041909
120,2025-11-03 18:00:00+00:00,267.4849853515625,267.54998779296875,267.3800048828125,267.45001220703125,168846,267.6057098388672,267.5745162963867,268.15715087890624,267.5477847248188,267.6361454599258,268.26945804009466,45.56791478874284,-0.15324348696486823,-0.1910889809125694,0.037845493947701175,0.41331878993858473,268.2231478581141,267.5745162963867,266.92588473465935,0.48498539899341037,-2686472.0,208084.95,270.32867614783424,267.47165934244794,267.56331380208337,267.3933308919271,0.023177213706349065,28700.934448242188,87602.66271972572
121,2025-11-03 18:05:00+00:00,267.45001220703125,267.6000061035156,267.25,267.4750061035156,155758,267.54421081542966,267.6150161743164,268.0640509033203,267.5282302212613,267.6192242551172,268.2373229093863,45.01334458552782,-0.1509364519549763,-0.18305847512105078,0.03212202316607449,0.4087964551940876,268.1075641720971,267.6150161743164,267.1224681765357,0.36832901499323206,-2842230.0,200960.75,270.3211244747944,267.43333943684894,267.6166788736979,267.26667277018225,-0.01307480660467375,54516.25067138672,82727.70943908692
122,2025-11-03 18:10:00+00:00,267.6099853515625,267.8599853515625,267.489990234375,267.5350036621094,211369,267.49920959472655,267.6370147705078,267.9658508300781,267.54458124732156,267.61838435479405,268.21272143653044,48.123385377244375,-0.13464748191961462,-0.17337627648076354,0.038728794561148916,0.4088805044324563,268.0854201118726,267.6370147705078,267.18860942914296,0.3351185425878313,-2630861.0,198645.1,270.31150720882107,267.6533203125,267.816650390625,267.4466552734375,0.0598142221834852,78205.49792480469,76618.28461914063
123,2025-11-03 18:15:00+00:00,267.6199951171875,267.7098999023437,267.3099975585937,267.6099853515625,207566,267.50770874023436,267.6490142822266,267.86903076171876,267.55966402129474,267.6185307877389,268.18947726714447,48.320350734911436,-0.11955252429885377,-0.1626115260443816,0.04305900174552782,0.40823920724085233,268.08184047620665,267.6490142822266,267.2161880882465,0.32346327021682186,-2423295.0,198487.4,270.30216389686797,267.54663085937494,267.7832641601562,267.3833618164062,0.003740430541809836,83006.1298828125,74447.89140625
124,2025-11-03 18:20:00+00:00,267.885009765625,267.8999938964844,267.4599914550781,267.6099853515625,177522,267.5631988525391,267.6637649536133,267.7803308105469,267.62473317016077,267.6427561493649,268.1775373651241,53.368458826292134,-0.0852227989451535,-0.14713378062453597,0.06191098167938247,0.41050800968123785,268.1075107537064,267.6637649536133,267.2200191535202,0.33129573056837675,-2245773.0,193696.95,270.29500876992614,267.7483317057292,268.03667195638025,267.596669514974,0.09902647532800124,78110.11340332031,70836.96140441895
125,2025-11-03 18:25:00+00:00,267.6780090332031,268.0,267.6019897460937,267.8900146484375,240136,267.59100036621095,267.65591583251955,267.70019104003904,267.63538834276926,267.6459609569866,268.1579480187743,49.316301723899926,-0.07386796942876117,-0.132480618385381,0.05861264895661983,0.40961531284017133,268.09276909852565,267.65591583251955,267.21906256651346,0.326402058640468,-2485909.0,194960.1,270.28457151649155,267.75999959309894,267.9180094401042,267.5199991861979,-0.07727223430791241,95576.5903320449,72177.7442321784
126,2025-11-03 18:30:00+00:00,268.2650146484375,268.3999938964844,267.67999267578125,267.7098999023437,168920,267.66860046386716,267.67766723632815,267.65539123535154,267.7613136039029,267.7022385653003,268.16214671013364,58.85650896712406,-0.017303276490622466,-0.10944515000642929,0.09214187351580683,0.43192742358596264,268.18470612123537,267.67766723632815,267.17062835142093,0.378013424949723,-2316989.0,195353.5,270.2789215517036,268.11500040690106,268.55000813802087,267.83000691731775,0.21929542040248773,121622.60620117188,75843.19284057684
127,2025-11-03 18:35:00+00:00,268.3349914550781,268.6199951171875,268.2301025390625,268.2943115234375,184172,267.72409973144534,267.7024169921875,267.6170910644531,267.87604917413796,267.75976155528014,268.1689249354256,59.82728106640808,0.0327931743637464,-0.08099748513239416,0.11379065949614056,0.4289249346244653,268.28188494417526,267.7024169921875,267.1229490401998,0.43189891027294236,-2132817.0,186753.0,270.273010154402,268.39502970377606,268.5599568684896,268.1700642903646,0.026084954362137758,71807.2958984375,72131.76141662666
128,2025-11-03 18:40:00+00:00,268.5350036621094,268.54998779296875,268.2300109863281,268.3349914550781,115305,267.82860107421874,267.7566665649414,267.6027911376953,268.00784007173223,267.83023811044643,268.183280963923,62.54738418490978,0.0876242087921355,-0.04727314634748823,0.13489735513962373,0.42114292548276244,268.42741951528427,267.7566665649414,267.0859136145985,0.49956463119934885,-2017512.0,182574.75,270.26970752846296,268.43833414713544,268.64665730794275,268.3266805013021,0.07453825009799964,36894.925689697266,69105.20016021797
129,2025-11-03 18:45:00+00:00,268.3599853515625,268.5799865722656,268.32000732421875,268.5350036621094,110585,267.92229919433595,267.78416595458987,267.6106005859375,268.07826912769826,267.8783969505479,268.190210547752,58.79582096465854,0.11562285533727845,-0.014693946010534892,0.13031680134781334,0.40963123423734193,268.50466198317787,267.78416595458987,267.06366992600186,0.5369623400777302,-2128097.0,175541.5,270.2662334829301,268.4199930826823,268.51997884114587,268.259999593099,-0.06517523159368377,28749.805145263672,65256.30392761298
130,2025-11-03 18:50:00+00:00,268.1499938964844,268.44000244140625,268.0599975585937,268.375,152212,267.9888000488281,267.79725494384763,267.6235003662109,268.0926140814555,267.90308758199666,268.18863342417285,54.56684894028258,0.11949002239242645,0.01214284767005738,0.10734717472236907,0.4075150662784287,268.5341606729677,267.79725494384763,267.0603492147276,0.5496220368399678,-2280309.0,174460.25,270.26094785308874,268.21666463216144,268.3733317057292,267.99332682291663,-0.07824991300511286,57841.3032226649,66062.14471588246
131,2025-11-03 18:55:00+00:00,268.1300048828125,268.3399963378906,268.0199890136719,268.15509033203125,140624,268.0567993164062,267.80050506591795,267.65450073242187,268.1000922417269,267.9237164275254,268.1863342656881,54.167455238465834,0.11956357928073658,0.033626993992193224,0.08593658528854335,0.40126451327416596,268.5426604137311,267.80050506591795,267.0583497181048,0.5535787374020309,-2420933.0,164113.6,270.2560420138614,268.163330078125,268.3066711425781,267.9866638183594,-0.007454415113505863,45000.7099609375,60431.477973939094
132,2025-11-03 19:00:00+00:00,267.8550109863281,268.29998779296875,267.75,268.1400146484375,212500,268.0813018798828,267.7902557373047,267.66970092773437,268.0510759906471,267.91747047832564,268.1733411959093,48.86819763836346,0.09632182636221387,0.04616596046619735,0.05015586589601652,0.41188760468092195,268.52340052087527,267.7902557373047,267.0571109537341,0.5474191286330019,-2633433.0,165315.65,270.2477180439366,267.9683329264323,268.1866658528646,267.63667805989587,-0.10255991178778068,116872.40600585938,64579.036289979136
133,2025-11-03 19:05:00+00:00,267.6000061035156,267.94000244140625,267.510009765625,267.8550109863281,292341,268.0793029785156,267.793505859375,267.67610107421876,267.96086201322083,267.88861008061565,268.1508574667958,44.518790344133805,0.056672521300072276,0.048267272632972334,0.008405248667099942,0.4131808240452311,268.5226610422871,267.793505859375,267.0643506764629,0.5449590181474437,-2925774.0,170538.4,270.23514999512633,267.68333943684894,267.8566691080729,267.42667643229163,-0.09520258063251408,125704.4888305664,64493.9803970348
134,2025-11-03 19:10:00+00:00,267.6355895996094,267.7499084472656,267.3699951171875,267.5899963378906,153948,268.0543609619141,267.80877990722655,267.69411315917966,267.89580753049853,267.865608218706,268.1306508837689,45.2510487465599,0.027800979742664822,0.04417401405491083,-0.01637303431224601,0.4108045744761521,268.51075868717237,267.80877990722655,267.10680112728073,0.5245780510701131,-2771826.0,171283.8,270.2286681727719,267.5851643880208,267.80033365885413,267.420420328776,0.01329727028480665,58486.89733886719,65193.84650421253
135,2025-11-03 19:15:00+00:00,267.44000244140625,267.7699890136719,267.3900146484375,267.6225891113281,170292,268.0305603027344,267.81078033447267,267.69871337890623,267.80464651268005,267.826916784406,268.10356663112725,41.97195351193162,-0.010738388567745005,0.033191533530379666,-0.04392992209812467,0.40860241667316805,268.5083019212029,267.81078033447267,267.11325874774246,0.5216284627300846,-2942118.0,168817.5,270.22099777885234,267.53333536783856,267.6766560872396,267.29668172200525,-0.07307965225989976,64706.59460449219,64695.71044769398
136,2025-11-03 19:20:00+00:00,267.6116943359375,267.6400146484375,267.3900146484375,267.4200134277344,187214,267.96522827148436,267.8169143676758,267.6956451416016,267.76605607733154,267.8073511072725,268.084277521512,45.6922802933371,-0.02711445604415985,0.021130335615471764,-0.048244791659631615,0.3972736726250846,268.5051048561626,267.8169143676758,267.128723879189,0.5143201908231149,-2754904.0,171101.45,270.21313133228875,267.5472412109375,267.7044677734375,267.4544677734375,0.06419828483543721,46803.5,65337.3185913097
137,2025-11-03 19:25:00+00:00,267.3099975585937,267.6585998535156,267.3099975585937,267.6300048828125,187155,267.86272888183595,267.7934143066406,267.6752453613281,267.674844373584,267.7621371483017,268.05391360139754,40.74848817921935,-0.06370269107964077,0.004163730276449257,-0.06786642135609003,0.393797145646288,268.5162680367365,267.7934143066406,267.0705605765447,0.5408355367909082,-2942059.0,172599.7,270.20440810370303,267.4261983235677,267.5423990885417,267.19379679361975,-0.11273676888166051,65242.66250611415,65692.19465179608
138,2025-11-03 19:30:00+00:00,267.3299865722656,267.5299987792969,267.1700134277344,267.32000732421875,160540,267.7422271728516,267.78541412353513,267.6555450439453,267.60587281332033,267.7228507322984,268.02552430613747,41.20241125547274,-0.09004816540334559,-0.014678648859509716,-0.07536951654383588,0.39138201749744594,268.52487427997,267.78541412353513,267.0459539671003,0.5532190128883768,-2781519.0,175472.0,270.19701844212005,267.3433329264323,267.51665242513025,267.15666707356775,0.007477839906666617,57792.04833984375,66906.45664520428
139,2025-11-03 19:35:00+00:00,267.1299133300781,267.3599853515625,267.1099853515625,267.3178100585937,183174,267.6192199707031,267.77075958251953,267.64554321289063,267.5106809166719,267.6689473320966,267.9904023070763,38.05952597546954,-0.12562327525711225,-0.036867574139030225,-0.08875570111808204,0.38128330196191407,268.5489692977733,267.77075958251953,266.9925498672658,0.5826451298939027,-2964693.0,179008.95,270.1880480531105,267.19996134440106,267.2899373372396,267.0399373372396,-0.07484130185051452,45793.5,68071.71302032635
140,2025-11-03 19:40:00+00:00,267.0799865722656,267.1499938964844,266.9100036621094,267.1000061035156,186090,267.51221923828126,267.75050964355466,267.6237426757813,267.4245420477906,267.6154054448392,267.9546997292406,37.295011557552925,-0.15604666935257683,-0.06070339318173955,-0.09534327617083728,0.3711909399914202,268.5769902597785,267.75050964355466,266.92402902733085,0.6189011964774772,-3150783.0,179871.15,270.1788405275566,267.0466613769531,267.1833190917969,266.9433288574219,-0.018690066264048788,44659.78271484375,68869.65543365643
141,2025-11-03 19:45:00+00:00,267.2449951171875,267.2778015136719,267.0849914550781,267.0849914550781,150715,267.42371826171876,267.7402587890625,267.6068408203125,267.38863266167,267.58173177868906,267.92686817582677,41.47901188031199,-0.1649412774466441,-0.08155097003472046,-0.08339030741192364,0.3588069400924795,268.58624882101424,267.7402587890625,266.8942687571108,0.6331194577325919,-3000068.0,179619.0,270.1718181651246,267.2025960286458,267.3202006022135,267.12739054361975,0.061782444667457526,29059.36798095703,67596.81129913495
142,2025-11-03 19:50:00+00:00,267.3399963378906,267.3800048828125,267.1346130371094,267.2401123046875,151195,267.372216796875,267.7267593383789,267.5998388671875,267.3789053969141,267.55975582952556,267.9038535939469,43.80390601513482,-0.16245186985804594,-0.09773114999938556,-0.06472071985866037,0.3507058619218113,268.5890922009662,267.7267593383789,266.86442647579156,0.6451207259668109,-2848873.0,176610.3,270.16503470438903,267.2848714192708,267.43512980143225,267.18973795572913,0.03554836290253771,37102.020111083984,65541.6374084489
143,2025-11-03 19:55:00+00:00,267.19500732421875,267.38360595703125,267.18218994140625,267.33270263671875,156006,267.3317169189453,267.7055099487305,267.5895391845703,267.34212578237504,267.52659687449767,267.8760557010164,41.119025645757375,-0.1702162511016354,-0.11222817021983553,-0.05798808088179988,0.3400423014720391,268.5977454225042,267.7055099487305,266.81327447495676,0.6678534024335797,-3004879.0,174032.3,270.1577118970056,267.25360107421875,267.32501220703125,267.12359619140625,-0.0542339401728098,31422.10693359375,62962.43626098797
144,2025-11-03 20:00:00+00:00,267.0599975585937,267.239990234375,266.95220947265625,267.2099914550781,166115,267.27415771484374,267.6642593383789,267.57293884277345,267.2857001376188,267.48417875487,267.8440534209214,38.73800003116274,-0.18512967923578572,-0.12680847202302556,-0.05832120721276016,0.33630933434680416,268.59494236803437,267.6642593383789,266.7335763087234,0.6969842268880341,-3170994.0,173461.95,270.14960065427056,267.0840657552083,267.2159220377604,266.92814127604163,-0.050528551029860314,47804.701232910156,61447.16565246746
145,2025-11-03 20:05:00+00:00,267.3099975585937,267.3299865722656,266.97100830078125,267.0599975585937,210423,267.2611572265625,267.64585876464844,267.5681408691406,267.29055962181377,267.4683441006631,267.8231100537713,45.07980434216607,-0.17476122915019232,-0.13639902344845892,-0.038362205701733404,0.3379285441423449,268.5891927712682,267.64585876464844,266.7025247580287,0.705797774296095,-2960571.0,171976.3,270.1402131551435,267.2036641438802,267.43631998697913,267.07734171549475,0.09361192327022039,75537.28482055664,60445.20037689306
146,2025-11-03 20:10:00+00:00,267.2900085449219,267.3900146484375,267.04010009765625,267.29998779296875,217442,267.22898864746094,267.5971084594727,267.5705407714844,267.2904494064354,267.4521317774139,267.8022041122478,44.681526897851825,-0.16624078383017604,-0.14236737552480233,-0.02387340830537371,0.3387846874736953,268.5076180712234,267.5971084594727,266.68659884772194,0.6812896723730067,-3178013.0,174402.4,270.1305094536741,267.2400410970052,267.43998209635413,267.0900675455729,-0.007477839906622208,76086.11975097656,58168.37605438329
147,2025-11-03 20:15:00+00:00,267.3886108398437,267.44000244140625,267.1803894042969,267.29998779296875,203424,267.2368499755859,267.54978942871094,267.5751049804687,267.31008169311707,267.4463571467257,267.78598476823197,47.16143204157863,-0.14980502925425299,-0.14385490627069247,-0.005950122983560513,0.33312956959052953,268.39824177201194,267.54978942871094,266.70133708540993,0.6346211535607987,-2974589.0,175365.0,270.1218040187592,267.3363342285156,267.4922790527344,267.232666015625,0.03688962990371358,52811.5224609375,57218.58738250829
148,2025-11-03 20:20:00+00:00,267.6600036621094,267.7699890136719,267.38641357421875,267.4013061523437,267304,267.2698516845703,267.50603942871095,267.58344482421876,267.3800660869155,267.4657795572151,267.7810443326978,53.35909395209195,-0.11357126387298422,-0.13779817779115083,0.024226913918166615,0.3367328460092863,268.2275067856516,267.50603942871095,266.7845720717703,0.5390923911451644,-2707285.0,182964.95,270.11157610447475,267.60546875,267.82452392578125,267.4409484863281,0.10149752504913234,102531.24926757812,60500.40356140233
149,2025-11-03 20:25:00+00:00,267.6199951171875,267.7900085449219,267.531005859375,267.6499938964844,191006,267.31885986328126,267.4690399169922,267.59004455566406,267.4280518929699,267.47979915357627,267.77472867718757,52.38362935913257,-0.08708029157236297,-0.12765460054739325,0.04057430897503028,0.3311806916905427,268.0787871955211,267.4690399169922,266.8592926384633,0.45568140621324904,-2898291.0,186986.0,270.10420108109116,267.6470031738281,267.76300048828125,267.5039978027344,-0.014947524611252927,49471.066955566406,61536.46665191747
150,2025-11-03 20:30:00+00:00,267.739990234375,267.9700012207031,267.6300048828125,267.6300048828125,354946,267.3848602294922,267.4485397338867,267.606982421875,267.4904395612509,267.5034528881943,267.77336638531256,55.03847686082456,-0.05576062823843131,-0.11327580608560087,0.05751517784716956,0.3325253639637629,267.98895981503165,267.4485397338867,266.9081196527418,0.4036902224967257,-2543345.0,197122.7,270.0912678339562,267.7799987792969,267.92999267578125,267.5899963378906,0.04483787436546649,120680.34014892578,64678.418498230516
151,2025-11-03 20:35:00+00:00,267.739990234375,268.0350036621094,267.7349853515625,267.739990234375,303473,267.4343597412109,267.42903900146484,267.62898193359376,267.54034969587576,267.52495628330166,267.7720575166483,55.03847686082456,-0.030586981714805006,-0.0967380412114417,0.06615105949663669,0.33020343157684234,267.8923342408658,267.42903900146484,266.9657437620639,0.34607847635715744,-2543345.0,205265.15,270.08032180647956,267.83665974934894,267.9383341471354,267.6383158365885,0.0,91047.4567565918,66980.75583801323
152,2025-11-03 20:40:00+00:00,268.0599975585937,268.0899963378906,267.6199951171875,267.739990234375,251231,267.50635986328126,267.4392883300781,267.64678161621094,267.6442792684193,267.5735963992373,267.7833492829991,61.651465446123275,0.01501218010565708,-0.07438799694802194,0.08940017705367902,0.3401889879430054,267.9467857169476,267.4392883300781,266.9317909432086,0.37864462545073135,-2292114.0,207201.7,270.0725654753449,267.92332967122394,268.2266642252604,267.75666300455725,0.11952167621227527,118078.8766784668,67041.0793716436
153,2025-11-03 20:45:00+00:00,267.840087890625,268.1000061035156,267.7699890136719,268.0899963378906,254652,267.57086791992185,267.45129241943357,267.6559832763672,267.6834409928605,267.59782289845435,267.7855743264354,55.59949633091068,0.03302428858739859,-0.052905539840937835,0.08592982842833642,0.3394624237930586,267.9841518963191,267.45129241943357,266.91843294254807,0.3978937440485784,-2546766.0,205317.25,270.0639116228068,267.9033610026042,268.0367329915365,267.70671590169275,-0.08203748040422898,84039.51196289062,64957.830528259816
154,2025-11-03 20:50:00+00:00,267.6600036621094,267.9700012207031,267.4599914550781,267.8399963378906,579145,267.63086853027346,267.45251312255857,267.6573834228516,267.67875352671024,267.6034756951503,267.78064998665786,51.16971454299573,0.03239430078019723,-0.03584557171671082,0.06823987249690805,0.35164437678105437,267.9871646427864,267.45251312255857,266.91786160233073,0.399500495339436,-3125911.0,226577.1,270.04290440415156,267.69666544596356,267.933339436849,267.423329671224,-0.06723572633726693,295369.6057128906,76801.96594696099
155,2025-11-03 20:55:00+00:00,269.0599975585937,269.1099853515625,267.6499938964844,267.6700134277344,1639691,267.8058685302734,267.533512878418,267.6818835449219,267.95500233308695,267.7358867736451,267.83082047967497,70.70824820321384,0.14321197955928255,-3.40614615121429e-05,0.1432460410207947,0.4308120252308451,268.41463622120835,267.533512878418,266.6523895356276,0.6549642093105947,-1486220.0,300047.05,270.01917299803057,268.6066589355469,269.5633239746094,268.10333251953125,0.5230493451878093,2393934.848968506,193263.37866516167
156,2025-11-04 14:30:00+00:00,268.5849914550781,269.0,267.614990234375,268.24249267578125,5841667,267.93536682128905,267.582177734375,267.6969836425781,268.08100015748516,267.81307810832084,267.86039581204375,61.68903937010026,0.1905106771307601,0.0380748862569423,0.15243579087381778,0.50325454658712,268.57555794542264,267.582177734375,266.5887975233274,0.7397138653697028,-7327887.0,582769.7,269.9055795521621,268.3999938964844,269.18499755859375,267.79998779296875,-0.17654281863737076,8090765.842529297,595461.4957916265
157,2025-11-04 14:35:00+00:00,268.3599853515625,269.1300048828125,268.3099975585937,268.5849914550781,636694,268.0325042724609,267.6346771240234,267.70738342285154,268.1367971963006,267.86279694861554,267.87998755869154,57.92019525654189,0.20744779458141238,0.07194946792183632,0.13549832665957606,0.5258797449893834,268.67485020019234,267.6346771240234,266.5945040478545,0.7752072834601204,-7964581.0,605246.65,269.89235120538024,268.59999593098956,268.88999430338544,268.06998697916663,-0.0837746377028159,522093.743286169,618304.0498306293
