Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2025-10-31 16:20:00+00:00,272.42999267578125,272.4700012207031,271.42010498046875,271.4757995605469,404851
2025-10-31 16:25:00+00:00,272.43499755859375,272.8584899902344,272.3323059082031,272.4100036621094,415563
2025-10-31 16:30:00+00:00,272.760009765625,272.9800109863281,272.17999267578125,272.42999267578125,501641
2025-10-31 16:35:00+00:00,273.0400085449219,273.14300537109375,272.6499938964844,272.7300109863281,361191
2025-10-31 16:40:00+00:00,272.6300048828125,273.1700134277344,272.3900146484375,273.0450134277344,470387
2025-10-31 16:45:00+00:00,272.68951416015625,272.79998779296875,272.3599853515625,272.6400146484375,274709
2025-10-31 16:50:00+00:00,272.17999267578125,272.6700134277344,272.0,272.6499938964844,263434
2025-10-31 16:55:00+00:00,271.6199951171875,272.32000732421875,271.4800109863281,272.17999267578125,286499
2025-10-31 17:00:00+00:00,271.2300109863281,271.7900085449219,271.0400085449219,271.6400146484375,391707
2025-10-31 17:05:00+00:00,271.30108642578125,271.45550537109375,271.0299987792969,271.2300109863281,300629
2025-10-31 17:10:00+00:00,271.1499938964844,271.39990234375,270.92999267578125,271.32501220703125,327116
2025-10-31 17:15:00+00:00,271.0450134277344,271.3900146484375,270.9100036621094,271.1600036621094,240392
2025-10-31 17:20:00+00:00,270.55999755859375,271.1099853515625,270.2799987792969,271.0299987792969,327707
2025-10-31 17:25:00+00:00,270.3487854003906,270.7550048828125,270.1499938964844,270.5849914550781,260115
2025-10-31 17:30:00+00:00,270.385009765625,270.84100341796875,270.1099853515625,270.3299865722656,303613
2025-10-31 17:35:00+00:00,270.6400146484375,270.739990234375,270.260009765625,270.3868103027344,210155
2025-10-31 17:40:00+00:00,271.04998779296875,271.04998779296875,270.5899963378906,270.67999267578125,196272
2025-10-31 17:45:00+00:00,271.2200012207031,271.4599914550781,270.989990234375,271.0299987792969,168680
2025-10-31 17:50:00+00:00,271.4049987792969,271.5899963378906,271.19000244140625,271.239990234375,168124
2025-10-31 17:55:00+00:00,271.3699951171875,271.50469970703125,271.2300109863281,271.4049987792969,170359
2025-10-31 18:00:00+00:00,271.7900085449219,272.0599060058594,271.3599853515625,271.3599853515625,204444
2025-10-31 18:05:00+00:00,271.5,271.79998779296875,271.3900146484375,271.7799987792969,185958
2025-10-31 18:10:00+00:00,271.42999267578125,271.6000061035156,271.3699951171875,271.5299987792969,132194
2025-10-31 18:15:00+00:00,271.489990234375,271.5,271.2204895019531,271.3999938964844,189111
2025-10-31 18:20:00+00:00,271.6499938964844,271.8500061035156,271.44000244140625,271.44000244140625,194541
2025-10-31 18:25:00+00:00,271.80999755859375,271.8299865722656,271.5,271.6700134277344,273209
2025-10-31 18:30:00+00:00,271.9800109863281,272.1199951171875,271.6600036621094,271.7900085449219,213205
2025-10-31 18:35:00+00:00,271.93389892578125,272.05999755859375,271.8299865722656,271.9800109863281,150954
2025-10-31 18:40:00+00:00,271.8555908203125,272.0299987792969,271.7099914550781,271.9800109863281,155873
2025-10-31 18:45:00+00:00,271.6874084472656,271.92498779296875,271.5299987792969,271.8550109863281,190101
2025-10-31 18:50:00+00:00,271.2699890136719,271.79998779296875,271.2699890136719,271.7049865722656,207163
2025-10-31 18:55:00+00:00,271.6700134277344,271.79998779296875,271.2699890136719,271.32000732421875,287671
2025-10-31 19:00:00+00:00,271.53900146484375,271.84991455078125,271.3930969238281,271.70001220703125,212769
2025-10-31 19:05:00+00:00,271.42999267578125,271.6600036621094,271.3800048828125,271.5262145996094,186612
2025-10-31 19:10:00+00:00,271.8999938964844,271.9599914550781,271.42999267578125,271.42999267578125,291853
2025-10-31 19:15:00+00:00,271.625,272.0,271.42999267578125,271.8999938964844,401601
2025-10-31 19:20:00+00:00,272.0,272.05499267578125,271.5899963378906,271.625,302997
2025-10-31 19:25:00+00:00,272.1050109863281,272.17498779296875,271.94000244140625,272.0299987792969,300934
2025-10-31 19:30:00+00:00,272.5199890136719,272.5899963378906,272.010009765625,272.1300048828125,448187
2025-10-31 19:35:00+00:00,272.46099853515625,272.6499938964844,272.3299865722656,272.5199890136719,397262
2025-10-31 19:40:00+00:00,272.32000732421875,272.5050048828125,272.2200012207031,272.4700012207031,384372
2025-10-31 19:45:00+00:00,271.68499755859375,272.3500061035156,271.6199951171875,272.32000732421875,582954
2025-10-31 19:50:00+00:00,270.5050048828125,272.5899963378906,270.42999267578125,271.70001220703125,1115543
2025-10-31 19:55:00+00:00,270.25,270.92999267578125,269.9599914550781,270.46649169921875,3672250
2025-11-03 14:30:00+00:00,269.25,270.8299865722656,269.25,270.4200134277344,3800289
2025-11-03 14:35:00+00:00,267.9695129394531,269.32000732421875,267.6199951171875,269.2601013183594,887133
2025-11-03 14:40:00+00:00,267.5050048828125,267.94000244140625,267.2301025390625,267.94000244140625,669169
2025-11-03 14:45:00+00:00,266.5799865722656,267.4599914550781,266.5,267.4599914550781,789351
2025-11-03 14:50:00+00:00,267.0950012207031,267.1390075683594,266.3550109863281,266.57000732421875,629876
2025-11-03 14:55:00+00:00,267.2799987792969,267.5199890136719,266.9700012207031,267.1199035644531,526683
2025-11-03 15:00:00+00:00,266.7349853515625,267.5450134277344,266.62030029296875,267.3699951171875,588845
2025-11-03 15:05:00+00:00,267.2099914550781,267.260009765625,266.25,266.7099914550781,510406
2025-11-03 15:10:00+00:00,267.7651062011719,268.04998779296875,267.00250244140625,267.239990234375,615891
2025-11-03 15:15:00+00:00,268.3299865722656,268.4299011230469,267.45001220703125,267.7314147949219,389391
2025-11-03 15:20:00+00:00,268.31500244140625,268.70001220703125,268.23870849609375,268.3299865722656,452745
2025-11-03 15:25:00+00:00,267.6300048828125,268.2900085449219,267.4800109863281,268.2900085449219,363738
2025-11-03 15:30:00+00:00,268.1700134277344,268.2055969238281,267.510009765625,267.6400146484375,350324
2025-11-03 15:35:00+00:00,268.090087890625,268.2300109863281,267.9049987792969,268.1700134277344,214562
2025-11-03 15:40:00+00:00,267.6900939941406,268.2598876953125,267.6900939941406,268.1050109863281,277284
2025-11-03 15:45:00+00:00,267.7099914550781,267.8450012207031,267.2601013183594,267.70001220703125,279399
2025-11-03 15:50:00+00:00,267.8900146484375,268.0899963378906,267.70001220703125,267.70001220703125,184477
2025-11-03 15:55:00+00:00,267.5498962402344,268.0198974609375,267.3999938964844,267.8702087402344,195225
2025-11-03 16:00:00+00:00,267.1700134277344,267.6000061035156,267.0711975097656,267.5249938964844,263226
2025-11-03 16:05:00+00:00,267.160400390625,267.3299865722656,267.07000732421875,267.239990234375,230791
2025-11-03 16:10:00+00:00,267.2430114746094,267.3299865722656,266.8599853515625,267.20001220703125,350818
2025-11-03 16:15:00+00:00,267.2900085449219,267.3399963378906,266.9599914550781,267.2900085449219,256370
2025-11-03 16:20:00+00:00,266.8930969238281,267.3395080566406,266.8800964355469,267.2799987792969,201828
2025-11-03 16:25:00+00:00,266.6400146484375,267.00970458984375,266.5,266.8999938964844,298242
2025-11-03 16:30:00+00:00,267.1700134277344,267.29998779296875,266.5223083496094,266.659912109375,257682
2025-11-03 16:35:00+00:00,267.3800048828125,267.44000244140625,266.840087890625,267.17999267578125,210720
2025-11-03 16:40:00+00:00,267.5899963378906,267.6199951171875,267.07000732421875,267.3800048828125,273331
2025-11-03 16:45:00+00:00,267.8349914550781,267.8900146484375,267.57000732421875,267.5899963378906,214873
2025-11-03 16:50:00+00:00,267.8299865722656,268.0,267.70001220703125,267.79058837890625,161052
2025-11-03 16:55:00+00:00,267.8399963378906,267.9800109863281,267.57000732421875,267.82000732421875,356182
2025-11-03 17:00:00+00:00,267.45001220703125,267.8500061035156,267.360107421875,267.8500061035156,198870
2025-11-03 17:05:00+00:00,267.80999755859375,267.875,267.4541931152344,267.4599914550781,251250
2025-11-03 17:10:00+00:00,267.8882141113281,267.9200134277344,267.67999267578125,267.80999755859375,173837
2025-11-03 17:15:00+00:00,268.06500244140625,268.1239929199219,267.6705017089844,267.8800048828125,347557
2025-11-03 17:20:00+00:00,268.05999755859375,268.1499938964844,267.9700012207031,268.0799865722656,188459
2025-11-03 17:25:00+00:00,267.5350036621094,268.1199951171875,267.44189453125,268.04998779296875,187886
2025-11-03 17:30:00+00:00,267.3301086425781,267.6099853515625,267.2900085449219,267.5199890136719,139040
2025-11-03 17:35:00+00:00,267.3999938964844,267.6199951171875,267.2799987792969,267.3301086425781,219618
2025-11-03 17:40:00+00:00,267.489013671875,267.57000732421875,267.3299865722656,267.4005126953125,141535
2025-11-03 17:45:00+00:00,267.7799987792969,267.8699951171875,267.5000915527344,267.5199890136719,157190
2025-11-03 17:50:00+00:00,267.489990234375,267.7850036621094,267.4599914550781,267.7850036621094,103094
2025-11-03 17:55:00+00:00,267.4230041503906,267.5299987792969,267.3299865722656,267.4700012207031,112435
2025-11-03 18:00:00+00:00,267.4849853515625,267.54998779296875,267.3800048828125,267.45001220703125,168846
2025-11-03 18:05:00+00:00,267.45001220703125,267.6000061035156,267.25,267.4750061035156,155758
2025-11-03 18:10:00+00:00,267.6099853515625,267.8599853515625,267.489990234375,267.5350036621094,211369
2025-11-03 18:15:00+00:00,267.6199951171875,267.70989990234375,267.30999755859375,267.6099853515625,207566
2025-11-03 18:20:00+00:00,267.885009765625,267.8999938964844,267.4599914550781,267.6099853515625,177522
2025-11-03 18:25:00+00:00,267.6780090332031,268.0,267.60198974609375,267.8900146484375,240136
2025-11-03 18:30:00+00:00,268.2650146484375,268.3999938964844,267.67999267578125,267.70989990234375,168920
2025-11-03 18:35:00+00:00,268.3349914550781,268.6199951171875,268.2301025390625,268.2943115234375,184172
2025-11-03 18:40:00+00:00,268.5350036621094,268.54998779296875,268.2300109863281,268.3349914550781,115305
2025-11-03 18:45:00+00:00,268.3599853515625,268.5799865722656,268.32000732421875,268.5350036621094,110585
2025-11-03 18:50:00+00:00,268.1499938964844,268.44000244140625,268.05999755859375,268.375,152212
2025-11-03 18:55:00+00:00,268.1300048828125,268.3399963378906,268.0199890136719,268.15509033203125,140624
2025-11-03 19:00:00+00:00,267.8550109863281,268.29998779296875,267.75,268.1400146484375,212500
2025-11-03 19:05:00+00:00,267.6000061035156,267.94000244140625,267.510009765625,267.8550109863281,292341
2025-11-03 19:10:00+00:00,267.6355895996094,267.7499084472656,267.3699951171875,267.5899963378906,153948
2025-11-03 19:15:00+00:00,267.44000244140625,267.7699890136719,267.3900146484375,267.6225891113281,170292
2025-11-03 19:20:00+00:00,267.6116943359375,267.6400146484375,267.3900146484375,267.4200134277344,187214
2025-11-03 19:25:00+00:00,267.30999755859375,267.6585998535156,267.30999755859375,267.6300048828125,187155
2025-11-03 19:30:00+00:00,267.3299865722656,267.5299987792969,267.1700134277344,267.32000732421875,160540
2025-11-03 19:35:00+00:00,267.1299133300781,267.3599853515625,267.1099853515625,267.31781005859375,183174
2025-11-03 19:40:00+00:00,267.0799865722656,267.1499938964844,266.9100036621094,267.1000061035156,186090
2025-11-03 19:45:00+00:00,267.2449951171875,267.2778015136719,267.0849914550781,267.0849914550781,150715
2025-11-03 19:50:00+00:00,267.3399963378906,267.3800048828125,267.1346130371094,267.2401123046875,151195
2025-11-03 19:55:00+00:00,267.19500732421875,267.38360595703125,267.18218994140625,267.33270263671875,156006
2025-11-03 20:00:00+00:00,267.05999755859375,267.239990234375,266.95220947265625,267.2099914550781,166115
2025-11-03 20:05:00+00:00,267.30999755859375,267.3299865722656,266.97100830078125,267.05999755859375,210423
2025-11-03 20:10:00+00:00,267.2900085449219,267.3900146484375,267.04010009765625,267.29998779296875,217442
2025-11-03 20:15:00+00:00,267.38861083984375,267.44000244140625,267.1803894042969,267.29998779296875,203424
2025-11-03 20:20:00+00:00,267.6600036621094,267.7699890136719,267.38641357421875,267.40130615234375,267304
2025-11-03 20:25:00+00:00,267.6199951171875,267.7900085449219,267.531005859375,267.6499938964844,191006
2025-11-03 20:30:00+00:00,267.739990234375,267.9700012207031,267.6300048828125,267.6300048828125,354946
2025-11-03 20:35:00+00:00,267.739990234375,268.0350036621094,267.7349853515625,267.739990234375,303473
2025-11-03 20:40:00+00:00,268.05999755859375,268.0899963378906,267.6199951171875,267.739990234375,251231
2025-11-03 20:45:00+00:00,267.840087890625,268.1000061035156,267.7699890136719,268.0899963378906,254652
2025-11-03 20:50:00+00:00,267.6600036621094,267.9700012207031,267.4599914550781,267.8399963378906,579145
2025-11-03 20:55:00+00:00,269.05999755859375,269.1099853515625,267.6499938964844,267.6700134277344,1639691
2025-11-04 14:30:00+00:00,268.5849914550781,269.0,267.614990234375,268.24249267578125,5841667
2025-11-04 14:35:00+00:00,268.3599853515625,269.1300048828125,268.30999755859375,268.5849914550781,636694
2025-11-04 14:40:00+00:00,269.42999267578125,269.5,268.135009765625,268.385009765625,511766
2025-11-04 14:45:00+00:00,269.06500244140625,269.5899963378906,268.7019958496094,269.3900146484375,535182
2025-11-04 14:50:00+00:00,268.4801025390625,269.5400085449219,268.1099853515625,269.0740051269531,390367
2025-11-04 14:55:00+00:00,268.3002014160156,268.7300109863281,267.9599914550781,268.510009765625,352142
2025-11-04 15:00:00+00:00,268.3323059082031,268.5,268.1199951171875,268.3349914550781,259375
2025-11-04 15:05:00+00:00,268.42010498046875,268.7980041503906,268.2799987792969,268.32000732421875,296944
2025-11-04 15:10:00+00:00,268.260009765625,268.42999267578125,267.8900146484375,268.42999267578125,270871
2025-11-04 15:15:00+00:00,268.70001220703125,268.79998779296875,268.1300048828125,268.2699890136719,199873
2025-11-04 15:20:00+00:00,268.8122863769531,269.04998779296875,268.57000732421875,268.7099914550781,212055
2025-11-04 15:25:00+00:00,268.42999267578125,269.0090026855469,268.3800048828125,268.82501220703125,138842
2025-11-04 15:30:00+00:00,268.56170654296875,268.7095031738281,268.29010009765625,268.42999267578125,168439
2025-11-04 15:35:00+00:00,268.5799865722656,268.67999267578125,268.3699951171875,268.54998779296875,142715
2025-11-04 15:40:00+00:00,268.6549987792969,268.9100036621094,268.42999267578125,268.53448486328125,151458
2025-11-04 15:45:00+00:00,268.2300109863281,268.70001220703125,268.19000244140625,268.67999267578125,138984
2025-11-04 15:50:00+00:00,267.8599853515625,268.30999755859375,267.8500061035156,268.2244873046875,181734
2025-11-04 15:55:00+00:00,268.27349853515625,268.3900146484375,267.7099914550781,267.85009765625,219793
2025-11-04 16:00:00+00:00,268.9599914550781,269.04998779296875,268.27020263671875,268.2742004394531,239671
2025-11-04 16:05:00+00:00,269.3999938964844,269.4599914550781,268.75,268.9599914550781,205473
2025-11-04 16:10:00+00:00,269.5400085449219,269.6700134277344,269.260009765625,269.385009765625,326921
2025-11-04 16:15:00+00:00,270.0101013183594,270.1700134277344,269.4100036621094,269.5400085449219,518279
2025-11-04 16:20:00+00:00,270.8900146484375,270.95001220703125,269.9822082519531,270.02178955078125,509755
2025-11-04 16:25:00+00:00,270.6099853515625,271.0,270.54998779296875,270.8705139160156,475132
2025-11-04 16:30:00+00:00,270.80999755859375,270.80999755859375,270.3599853515625,270.6400146484375,387957
2025-11-04 16:35:00+00:00,271.30999755859375,271.4859924316406,270.6700134277344,270.79010009765625,402431
2025-11-04 16:40:00+00:00,271.0451965332031,271.42999267578125,271.0400085449219,271.31988525390625,408658
2025-11-04 16:45:00+00:00,270.8251953125,271.17999267578125,270.75,271.0400085449219,280522
2025-11-04 16:50:00+00:00,270.55999755859375,270.8299865722656,270.3599853515625,270.8299865722656,573165
2025-11-04 16:55:00+00:00,270.54998779296875,270.7900085449219,270.1000061035156,270.56500244140625,350967
2025-11-04 17:00:00+00:00,270.0899963378906,270.59271240234375,270.0199890136719,270.57000732421875,241394
2025-11-04 17:05:00+00:00,270.22021484375,270.385009765625,270.0,270.07000732421875,178054
2025-11-04 17:10:00+00:00,269.82000732421875,270.21099853515625,269.75,270.21099853515625,251235
2025-11-04 17:15:00+00:00,269.3326110839844,269.90008544921875,269.29998779296875,269.82598876953125,224416
2025-11-04 17:20:00+00:00,269.7669982910156,269.8140869140625,268.9800109863281,269.3200988769531,333285
2025-11-04 17:25:00+00:00,270.010009765625,270.0450134277344,269.7099914550781,269.7898864746094,214742
2025-11-04 17:30:00+00:00,270.0,270.1499938964844,269.8900146484375,270.0050048828125,168670
2025-11-04 17:35:00+00:00,270.20989990234375,270.4800109863281,269.9849853515625,270.0,186471
2025-11-04 17:40:00+00:00,270.2200012207031,270.3385925292969,270.0400085449219,270.19000244140625,160410
2025-11-04 17:45:00+00:00,270.5419921875,270.6000061035156,270.2099914550781,270.2349853515625,177001
2025-11-04 17:50:00+00:00,270.6199951171875,270.92999267578125,270.3999938964844,270.5400085449219,211368
2025-11-04 17:55:00+00:00,270.7699890136719,270.8500061035156,270.5299987792969,270.60009765625,243712
2025-11-04 18:00:00+00:00,270.5350036621094,270.7789001464844,270.4200134277344,270.7449951171875,156151
2025-11-04 18:05:00+00:00,270.4200134277344,270.5400085449219,270.3999938964844,270.4800109863281,132005
2025-11-04 18:10:00+00:00,270.7300109863281,270.7699890136719,270.44000244140625,270.44000244140625,168688
2025-11-04 18:15:00+00:00,270.440185546875,270.8599853515625,270.3999938964844,270.7300109863281,175248
2025-11-04 18:20:00+00:00,270.57000732421875,270.7200012207031,270.3999938964844,270.42498779296875,171937
2025-11-04 18:25:00+00:00,270.6383972167969,270.7799987792969,270.57000732421875,270.58990478515625,120792
2025-11-04 18:30:00+00:00,270.4100036621094,270.82000732421875,270.4100036621094,270.6099853515625,200755
2025-11-04 18:35:00+00:00,270.4006042480469,270.54998779296875,270.2301025390625,270.42999267578125,255790
2025-11-04 18:40:00+00:00,270.62548828125,270.6300048828125,270.1455993652344,270.3999938964844,257028
2025-11-04 18:45:00+00:00,270.215087890625,270.6499938964844,270.1700134277344,270.6199951171875,232409
2025-11-04 18:50:00+00:00,270.3599853515625,270.5799865722656,270.07000732421875,270.2149963378906,332063
2025-11-04 18:55:00+00:00,270.489990234375,270.57989501953125,270.30999755859375,270.3599853515625,106839
2025-11-04 19:00:00+00:00,270.68499755859375,270.7998962402344,270.4649963378906,270.4800109863281,186664
2025-11-04 19:05:00+00:00,270.6199951171875,270.79998779296875,270.510009765625,270.6700134277344,164824
2025-11-04 19:10:00+00:00,270.2900085449219,270.7699890136719,270.2449951171875,270.6129150390625,186284
2025-11-04 19:15:00+00:00,269.94000244140625,270.44500732421875,269.9200134277344,270.2799987792969,195694
2025-11-04 19:20:00+00:00,270.518798828125,270.5697937011719,269.8699951171875,269.92010498046875,308771
2025-11-04 19:25:00+00:00,270.5104064941406,270.67999267578125,270.43389892578125,270.5,135411
2025-11-04 19:30:00+00:00,270.510009765625,270.6099853515625,270.3100891113281,270.5299987792969,168115
2025-11-04 19:35:00+00:00,270.30999755859375,270.5199890136719,270.05999755859375,270.510009765625,220537
2025-11-04 19:40:00+00:00,270.3445129394531,270.44989013671875,270.12030029296875,270.3299865722656,207391
2025-11-04 19:45:00+00:00,270.326904296875,270.4200134277344,270.1199951171875,270.3399963378906,171790
2025-11-04 19:50:00+00:00,270.3699951171875,270.5599060058594,270.2900085449219,270.3194885253906,186728
2025-11-04 19:55:00+00:00,270.3999938964844,270.5799865722656,270.30010986328125,270.3500061035156,180346
2025-11-04 20:00:00+00:00,270.239990234375,270.489990234375,270.2200012207031,270.4200134277344,154137
2025-11-04 20:05:00+00:00,270.010009765625,270.30999755859375,269.9700012207031,270.25,221794
2025-11-04 20:10:00+00:00,269.79998779296875,270.20001220703125,269.6499938964844,270.0,356485
2025-11-04 20:15:00+00:00,269.5884094238281,269.885009765625,269.5400085449219,269.79998779296875,192793
2025-11-04 20:20:00+00:00,269.489990234375,269.6199951171875,269.2799987792969,269.5799865722656,237380
2025-11-04 20:25:00+00:00,270.09051513671875,270.1000061035156,269.4800109863281,269.4849853515625,296692
2025-11-04 20:30:00+00:00,270.1650085449219,270.30999755859375,269.93011474609375,270.1000061035156,276819
2025-11-04 20:35:00+00:00,270.1300048828125,270.32000732421875,270.1099853515625,270.19000244140625,178200
2025-11-04 20:40:00+00:00,270.05999755859375,270.30999755859375,270.010009765625,270.1199951171875,193208
2025-11-04 20:45:00+00:00,270.0400085449219,270.3399963378906,270.0400085449219,270.07000732421875,270486
2025-11-04 20:50:00+00:00,269.81500244140625,270.4049987792969,269.79998779296875,270.0400085449219,627029
2025-11-04 20:55:00+00:00,270.010009765625,270.2799987792969,269.5,269.82000732421875,1976810
2025-11-05 14:30:00+00:00,267.2099914550781,269.1499938964844,267.1199951171875,268.5899963378906,4514256
2025-11-05 14:35:00+00:00,267.67498779296875,268.1300048828125,266.92999267578125,267.21661376953125,538881
2025-11-05 14:40:00+00:00,267.8999938964844,268.1000061035156,266.95001220703125,267.65399169921875,451939
2025-11-05 14:45:00+00:00,268.0249938964844,268.30999755859375,267.69000244140625,267.875,369658
2025-11-05 14:50:00+00:00,268.52508544921875,268.7099914550781,267.95001220703125,268.0350036621094,309135
2025-11-05 14:55:00+00:00,269.2349853515625,269.57000732421875,268.44000244140625,268.5,355341
2025-11-05 15:00:00+00:00,269.07501220703125,269.5199890136719,268.69000244140625,269.20001220703125,302141
2025-11-05 15:05:00+00:00,269.1099853515625,269.58990478515625,268.989990234375,269.1199951171875,250685
2025-11-05 15:10:00+00:00,268.8800048828125,269.31500244140625,268.8500061035156,269.1300048828125,256145
2025-11-05 15:15:00+00:00,269.0400085449219,269.0862121582031,268.55499267578125,268.885498046875,260560
2025-11-05 15:20:00+00:00,269.05999755859375,269.25,268.625,269.010009765625,223684
2025-11-05 15:25:00+00:00,269.0101013183594,269.3799133300781,269.00201416015625,269.09991455078125,163128
2025-11-05 15:30:00+00:00,269.1300048828125,269.3399963378906,268.9599914550781,268.989990234375,164930
2025-11-05 15:35:00+00:00,269.3399963378906,269.3500061035156,269.05999755859375,269.1300048828125,123245
2025-11-05 15:40:00+00:00,269.3183898925781,269.739990234375,269.2799987792969,269.32000732421875,225957
2025-11-05 15:45:00+00:00,269.0,269.3399963378906,268.8500061035156,269.30670166015625,164428
2025-11-05 15:50:00+00:00,269.098388671875,269.1099853515625,268.760009765625,269.0199890136719,200165
2025-11-05 15:55:00+00:00,269.37091064453125,269.3900146484375,268.8999938964844,269.0747985839844,149314
2025-11-05 16:00:00+00:00,269.0849914550781,269.4100036621094,268.92999267578125,269.3999938964844,170004
2025-11-05 16:05:00+00:00,269.2149963378906,269.4200134277344,268.9599914550781,269.0899963378906,193719
2025-11-05 16:10:00+00:00,269.20001220703125,269.44000244140625,269.114990234375,269.239990234375,103865
2025-11-05 16:15:00+00:00,269.19000244140625,269.4100036621094,269.1600036621094,269.2300109863281,141253
2025-11-05 16:20:00+00:00,269.8299865722656,269.8599853515625,269.0801086425781,269.20001220703125,183286
2025-11-05 16:25:00+00:00,270.2900085449219,270.3800048828125,269.79998779296875,269.8475036621094,349269
2025-11-05 16:30:00+00:00,270.3872985839844,270.44390869140625,270.17999267578125,270.2799987792969,139497
2025-11-05 16:35:00+00:00,270.3800048828125,270.4617919921875,270.17999267578125,270.3699951171875,164326
2025-11-05 16:40:00+00:00,270.3349914550781,270.42999267578125,270.1000061035156,270.3900146484375,128908
2025-11-05 16:45:00+00:00,270.3599853515625,270.4700012207031,270.1830139160156,270.3493957519531,109831
2025-11-05 16:50:00+00:00,270.19000244140625,270.3900146484375,270.07000732421875,270.3349914550781,125366
2025-11-05 16:55:00+00:00,269.99090576171875,270.30999755859375,269.9750061035156,270.18499755859375,158478
2025-11-05 17:00:00+00:00,269.7239990234375,270.010009765625,269.6300048828125,270.010009765625,155808
2025-11-05 17:05:00+00:00,269.55999755859375,269.9800109863281,269.5,269.7550048828125,133746
2025-11-05 17:10:00+00:00,269.7077941894531,269.8399963378906,269.5400085449219,269.5400085449219,121823
2025-11-05 17:15:00+00:00,269.6875,269.7699890136719,269.6099853515625,269.70001220703125,101611
2025-11-05 17:20:00+00:00,269.80499267578125,269.80999755859375,269.5899963378906,269.7049865722656,105881
2025-11-05 17:25:00+00:00,269.9700012207031,270.0899963378906,269.7799987792969,269.79998779296875,186566
2025-11-05 17:30:00+00:00,270.260009765625,270.2984924316406,269.92999267578125,269.9700012207031,114996
2025-11-05 17:35:00+00:00,270.5356140136719,270.760009765625,270.25,270.260009765625,215906
